 36 months, 60 months,1 year,10+ years,2 years,3 years,4 years,5 years,6 years,7 years,8 years,9 years,< 1 year,MORTGAGE,Not Verified,OTHER_Home_Ownership,OTHER_Purposes,OWN,RENT,Source Verified,Verified,annual_inc,car,credit_card,debt_consolidation,educational,funded_amnt,home_improvement,house,installment,int_rate,loan_amnt,major_purchase,medical,moving,renewable_energy,small_business,vacation,wedding
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,54000.0,0,0,1,0,20000.0,0,0,451.9,12.69,20000.0,0,0,0,0,0,0,0
1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,45000.0,0,0,1,0,7000.0,0,0,214.93,6.62,7000.0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,100995.0,0,0,1,0,16000.0,0,0,497.78,7.51,16000.0,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,115000.0,0,1,0,0,35000.0,0,0,960.11,21.67,35000.0,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,144000.0,0,0,0,0,35000.0,0,0,1111.37,8.9,35000.0,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,80000.0,0,0,1,0,14225.0,0,0,319.46,12.42,14225.0,0,0,0,0,0,0,0
0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,58000.0,0,0,1,0,19000.0,0,0,502.44,19.91,19000.0,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,61651.0,0,0,1,0,15000.0,0,0,377.49,17.58,15000.0,0,0,0,0,0,0,0
0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,40904.0,0,0,0,0,12000.0,1,0,271.14,12.69,12000.0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,100000.0,0,1,0,0,12000.0,0,0,365.23,6.03,12000.0,0,0,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,82000.0,0,0,0,0,6000.0,1,0,186.67,7.51,6000.0,0,0,0,0,0,0,0
1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,50000.0,0,0,1,0,21850.0,0,0,730.13,12.42,21850.0,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,30000.0,0,0,0,0,11400.0,0,0,354.67,7.51,11400.0,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,96000.0,1,0,0,0,7000.0,0,0,213.05,6.03,7000.0,0,0,0,0,0,0,0
0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,18000.0,0,0,0,0,1600.0,0,0,42.66,20.3,1600.0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,35000.0,0,1,0,0,5000.0,0,0,165.38,11.71,5000.0,0,0,0,0,0,0,0
1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,60000.0,0,0,1,0,9800.0,0,0,332.52,13.49,9800.0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,34000.0,0,1,0,0,6000.0,0,0,201.27,12.69,6000.0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,45600.0,0,0,0,0,10000.0,0,0,339.31,13.49,10000.0,0,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,37200.0,0,0,1,0,7000.0,0,0,233.91,12.42,7000.0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,180000.0,0,0,1,0,16000.0,0,0,486.97,6.03,16000.0,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,120000.0,0,0,0,0,11000.0,1,0,334.8,6.03,11000.0,0,0,0,0,0,0,0
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,40000.0,0,0,1,0,4200.0,0,0,98.32,14.27,4200.0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,38880.0,1,0,0,0,9500.0,0,0,295.56,7.51,9500.0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,55000.0,0,1,0,0,8000.0,0,0,245.63,6.62,8000.0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,59500.0,0,1,0,0,12000.0,0,0,368.45,6.62,12000.0,0,0,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,85000.0,0,0,0,0,15000.0,0,0,469.36,7.9,15000.0,0,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,47000.0,0,0,1,0,5000.0,0,0,158.77,8.9,5000.0,0,0,0,0,0,0,0
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,50000.0,0,1,0,0,10225.0,0,0,352.71,14.65,10225.0,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,46500.0,0,0,1,0,15000.0,0,0,396.66,19.91,15000.0,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,72000.0,0,0,1,0,15000.0,0,0,508.96,13.49,15000.0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,78000.0,0,0,1,0,27500.0,0,0,621.36,12.69,27500.0,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,55200.0,0,0,1,0,20000.0,0,0,553.07,22.06,20000.0,0,0,0,0,0,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,36000.0,0,0,0,0,5000.0,0,0,155.56,7.51,5000.0,1,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,86000.0,0,0,1,0,8500.0,0,0,258.71,6.03,8500.0,0,0,0,0,0,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,40000.0,0,0,1,0,3500.0,0,0,109.52,7.9,3500.0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,65000.0,0,0,1,0,20000.0,0,0,533.23,20.3,20000.0,0,0,0,0,0,0,0
0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,50004.0,0,0,0,0,4200.0,0,0,86.99,8.9,4200.0,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,98000.0,0,0,1,0,10000.0,0,0,307.04,6.62,10000.0,0,0,0,0,0,0,0
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,85000.0,0,0,0,0,16000.0,0,0,486.97,6.03,16000.0,1,0,0,0,0,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,84554.16,1,0,0,0,3600.0,0,0,109.57,6.03,3600.0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,60000.0,1,0,0,0,9000.0,0,0,290.03,9.91,9000.0,0,0,0,0,0,0,0
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,30696.0,0,0,1,0,15250.0,0,0,411.63,20.89,15250.0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,30000.0,0,0,1,0,13225.0,0,0,267.53,7.9,13225.0,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,35000.0,0,0,1,0,7200.0,0,0,241.53,12.69,7200.0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,66000.0,0,1,0,0,20000.0,0,0,449.15,12.42,20000.0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,31850.0,0,0,1,0,14125.0,0,0,460.1,10.65,14125.0,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,74000.0,0,0,1,0,17000.0,0,0,583.26,14.27,17000.0,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,68000.0,0,1,0,0,10000.0,0,0,353.01,16.29,10000.0,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,50000.0,0,0,1,0,11400.0,0,0,409.74,17.58,11400.0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,21600.0,0,1,0,0,7000.0,0,0,214.93,6.62,7000.0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,175000.0,0,0,1,0,25000.0,0,0,561.44,12.42,25000.0,0,0,0,0,0,0,0
0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,42000.0,1,0,0,0,4000.0,0,0,88.4,11.71,4000.0,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,20400.0,0,0,0,0,6000.0,0,0,182.62,6.03,6000.0,0,0,0,0,0,1,0
1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,90000.0,0,0,0,0,4000.0,0,0,122.82,6.62,4000.0,0,0,0,0,0,0,0
1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,25591.0,0,0,0,0,5000.0,0,0,162.87,10.65,5000.0,0,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,70000.0,0,0,1,0,12000.0,0,0,396.92,11.71,12000.0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,81000.0,0,0,1,0,12000.0,0,0,423.61,16.29,12000.0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,100000.0,0,0,0,0,12000.0,0,0,381.04,8.9,12000.0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,43200.0,0,0,1,0,12000.0,0,0,287.19,15.27,12000.0,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,55000.0,0,0,1,0,15250.0,0,0,344.57,12.69,15250.0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,35000.0,0,1,0,0,6000.0,0,0,187.75,7.9,6000.0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,86400.0,0,0,1,0,16200.0,0,0,558.81,14.65,16200.0,0,0,0,0,0,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,81000.0,0,0,0,0,10000.0,0,0,343.09,14.27,10000.0,0,1,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,112000.0,0,0,1,0,6400.0,0,0,196.51,6.62,6400.0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,30000.0,0,0,1,0,11000.0,0,0,354.48,9.91,11000.0,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,60000.0,0,0,1,0,5500.0,0,0,141.59,18.64,5500.0,0,0,0,0,0,0,0
0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,47500.0,0,0,0,0,12800.0,1,0,289.22,12.69,12800.0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,42500.0,0,0,0,0,4800.0,0,0,149.34,7.51,4800.0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,140000.0,0,1,0,0,22000.0,0,0,688.39,7.9,22000.0,0,0,0,0,0,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,40000.0,0,0,0,0,2000.0,1,0,62.59,7.9,2000.0,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,54150.0,0,0,0,0,22250.0,0,1,568.04,18.25,22250.0,0,0,0,0,0,0,0
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,45000.0,0,0,1,0,12000.0,0,0,317.33,19.91,12000.0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,63900.0,0,0,1,0,8000.0,0,0,243.49,6.03,8000.0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,36000.0,1,0,0,0,6500.0,0,0,143.64,11.71,6500.0,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,78000.0,0,0,0,0,8000.0,0,0,250.33,7.9,8000.0,1,0,0,0,0,0,0
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,70900.0,0,0,1,0,17600.0,0,0,435.24,16.77,17600.0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,82000.0,0,0,1,0,21000.0,0,0,724.38,14.65,21000.0,0,0,0,0,0,0,0
1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,125000.0,0,0,1,0,24000.0,0,0,814.34,13.49,24000.0,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,90000.0,0,1,0,0,12000.0,0,0,269.49,12.42,12000.0,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,61200.0,0,0,0,0,8000.0,0,0,245.63,6.62,8000.0,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,91000.0,0,0,0,0,2400.0,0,0,77.34,9.91,2400.0,1,0,0,0,0,0,0
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,63000.0,0,0,1,0,12000.0,0,0,368.45,6.62,12000.0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,59000.0,0,0,0,0,3600.0,0,0,112.0,7.51,3600.0,0,1,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,101400.0,0,0,0,0,5600.0,1,0,171.95,6.62,5600.0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,85200.0,0,0,0,0,8000.0,0,0,204.24,18.25,8000.0,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,117500.0,0,0,1,0,35000.0,0,0,819.3,14.27,35000.0,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,39000.0,0,0,1,0,16000.0,0,0,388.75,15.96,16000.0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,120000.0,0,0,0,0,6000.0,0,0,214.73,17.27,6000.0,0,0,0,0,1,0,0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,68500.0,0,0,1,0,30000.0,0,0,702.26,14.27,30000.0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,35000.0,0,0,1,0,12000.0,0,0,400.99,12.42,12000.0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,48000.0,0,0,1,0,6025.0,0,0,196.26,10.65,6025.0,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,52000.0,0,0,1,0,12000.0,0,0,280.91,14.27,12000.0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,125000.0,0,1,0,0,30000.0,0,0,662.95,11.71,30000.0,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,50000.0,0,0,1,0,8000.0,0,0,275.96,14.65,8000.0,0,0,0,0,0,0,0
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,207000.0,0,0,1,0,12000.0,0,0,314.07,19.42,12000.0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,158000.0,0,0,1,0,21000.0,0,0,701.73,12.42,21000.0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,45000.0,0,0,1,0,20000.0,0,0,514.86,18.64,20000.0,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,82000.0,0,0,1,0,10000.0,0,0,311.11,7.51,10000.0,0,0,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,54000.0,0,0,1,0,6000.0,0,0,187.75,7.9,6000.0,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,88000.0,0,0,1,0,10000.0,0,0,335.45,12.69,10000.0,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,130000.0,0,0,1,0,16000.0,0,0,486.97,6.03,16000.0,0,0,0,0,0,0,0
0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,130000.0,0,0,0,0,28000.0,0,0,628.81,12.42,28000.0,1,0,0,0,0,0,0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,125000.0,0,0,1,0,10650.0,0,0,278.74,19.42,10650.0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,120000.0,0,0,1,0,7100.0,0,0,225.45,8.9,7100.0,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,110000.0,0,0,1,0,21000.0,0,0,555.33,19.91,21000.0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,128000.0,0,0,1,0,35000.0,0,0,1111.37,8.9,35000.0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,100000.0,0,0,1,0,10000.0,0,0,311.11,7.51,10000.0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,54000.0,0,0,1,0,15000.0,0,0,345.08,13.49,15000.0,0,0,0,0,0,0,0
0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,60000.0,0,0,0,0,18000.0,0,0,414.09,13.49,18000.0,0,0,0,0,1,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,130900.0,0,0,0,0,4800.0,0,0,158.77,11.71,4800.0,0,1,0,0,0,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,16000.0,0,0,1,0,3000.0,0,0,93.88,7.9,3000.0,0,0,0,0,0,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,48000.0,0,0,1,0,24000.0,0,0,773.4,9.91,24000.0,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,60000.0,0,0,1,0,3000.0,0,0,97.72,10.65,3000.0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,50000.0,0,0,1,0,22000.0,0,0,497.09,12.69,22000.0,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,63623.0,0,1,0,0,20000.0,0,0,441.97,11.71,20000.0,0,0,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,42000.0,0,0,0,0,6500.0,0,0,220.55,13.49,6500.0,0,0,0,0,0,0,1
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,42600.0,0,0,1,0,12000.0,0,0,396.92,11.71,12000.0,0,0,0,0,0,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,46800.0,0,1,0,0,12725.0,0,0,425.21,12.42,12725.0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,200000.0,0,0,1,0,35000.0,0,0,805.17,13.49,35000.0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,86000.0,0,0,0,0,21000.0,0,0,666.82,8.9,21000.0,0,1,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,21300.0,0,0,0,0,6000.0,0,0,210.83,15.96,6000.0,0,0,0,0,0,0,0
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,49200.0,0,0,1,0,18000.0,0,0,414.09,13.49,18000.0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,38400.0,0,0,1,0,2400.0,0,0,78.18,10.65,2400.0,0,0,0,0,0,0,0
1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,76486.08,0,0,1,0,6000.0,0,0,187.75,7.9,6000.0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,60000.0,0,0,1,0,12650.0,0,0,388.41,6.62,12650.0,0,0,0,0,0,0,0
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,60240.0,0,0,1,0,25975.0,0,0,649.33,17.27,25975.0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,70000.0,0,0,0,0,12000.0,0,0,386.7,9.91,12000.0,0,0,0,0,1,0,0
0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,68000.0,0,1,0,0,24000.0,0,0,663.68,22.06,24000.0,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,31215.96,0,0,1,0,14000.0,0,0,451.15,9.91,14000.0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,83000.0,0,0,1,0,6300.0,0,0,205.22,10.65,6300.0,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,115000.0,0,0,1,0,30000.0,0,0,690.15,13.49,30000.0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,54000.0,0,0,0,0,14275.0,1,0,380.59,20.3,14275.0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,45000.0,0,0,1,0,5600.0,0,0,185.23,11.71,5600.0,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,55000.0,0,0,1,0,29175.0,0,0,629.26,10.65,29175.0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,120000.0,0,0,1,0,8000.0,0,0,282.41,16.29,8000.0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,25000.0,0,0,1,0,9600.0,0,0,329.37,14.27,9600.0,0,0,0,0,0,0,0
0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,86729.5,0,0,1,0,12000.0,0,0,333.82,22.35,12000.0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,120000.0,0,0,1,0,28000.0,0,0,889.09,8.9,28000.0,0,0,0,0,0,0,0
1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,41000.0,0,1,0,0,7000.0,0,0,213.05,6.03,7000.0,0,0,0,0,0,0,0
0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,55000.0,0,0,1,0,12800.0,0,0,289.22,12.69,12800.0,0,0,0,0,0,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,81300.0,0,0,1,0,29000.0,0,0,972.81,12.69,29000.0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,37000.0,0,0,1,0,8400.0,0,0,270.69,9.91,8400.0,0,0,0,0,0,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,86625.0,0,0,1,0,14825.0,0,0,451.21,6.03,14825.0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,36996.0,0,0,0,0,10000.0,0,0,317.54,8.9,10000.0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,74000.0,0,1,0,0,12600.0,0,0,410.43,10.65,12600.0,0,0,0,0,0,0,0
0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,69000.0,0,1,0,0,20000.0,0,0,431.37,10.65,20000.0,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,250000.0,0,0,0,0,31400.0,0,0,1077.3,14.27,31400.0,0,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,34000.0,0,0,0,0,8000.0,0,0,250.33,7.9,8000.0,0,0,0,0,1,0,0
0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,65000.0,0,0,1,0,30000.0,0,0,636.09,9.91,30000.0,0,0,0,0,0,0,0
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,48000.0,0,0,0,0,11000.0,0,0,274.98,17.27,11000.0,0,0,0,0,1,0,0
